_key,source,title,url,doi,flag,reasons,n_responses,n_participants,n_items,density,data_file,n_other_files,license
10.1371/journal.pone.0322089.t002,figshare,Simple GEE with personality traits.,https://plos.figshare.com/articles/dataset/Simple_GEE_with_personality_traits_/29200689,10.1371/journal.pone.0322089.t002,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 2.xls,,
10.1371/journal.pmen.0000223.t001,figshare, Exploratory factor analysis for OTKSS (n = 534).,https://plos.figshare.com/articles/dataset/Exploratory_factor_analysis_for_OTKSS_n_534_/29172778,10.1371/journal.pmen.0000223.t001,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 1.xls,,
10.1371/journal.pone.0324189.t003,figshare,"Respondents categorised by symptom-based criteria, which are not exclusive, with characteristics based on baseline questionnaire (BL) and second mental health questionnaire (MHQ2/Q2). Research team numbers n = 165,253.",https://plos.figshare.com/articles/dataset/Respondents_categorised_by_symptom-based_criteria_which_are_not_exclusive_with_characteristics_based_on_baseline_questionnaire_BL_and_second_mental_health_questionnaire_MHQ2_Q2_Research_team_numbers_n_165_253_/29170784,10.1371/journal.pone.0324189.t003,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 3.xls,,
10.1371/journal.pone.0324189.t002,figshare,"Characteristics of the respondents to each of the mental health questionnaire waves with comparison to the UK Biobank cohort. Research team numbers n = 165,253.",https://plos.figshare.com/articles/dataset/Characteristics_of_the_respondents_to_each_of_the_mental_health_questionnaire_waves_with_comparison_to_the_UK_Biobank_cohort_Research_team_numbers_n_165_253_/29170781,10.1371/journal.pone.0324189.t002,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 2.xls,,
10.1371/journal.pgph.0004670.t001,figshare,Recommended cut-offs for Depression Anxiety and Stress Scale (DASS-21).,https://plos.figshare.com/articles/dataset/Recommended_cut-offs_for_Depression_Anxiety_and_Stress_Scale_DASS-21_/29129546,10.1371/journal.pgph.0004670.t001,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 1.xls,,
10.1371/journal.pone.0323904.t003,figshare,Distribution of brief COPE scores.,https://plos.figshare.com/articles/dataset/Distribution_of_brief_COPE_scores_/29120958,10.1371/journal.pone.0323904.t003,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 3.xls,,
10.1371/journal.pone.0323904.t002,figshare,Distribution of HAM – A anxiety scores.,https://plos.figshare.com/articles/dataset/Distribution_of_HAM_A_anxiety_scores_/29120955,10.1371/journal.pone.0323904.t002,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 2.xls,,
10.1371/journal.pdig.0000824.t003,figshare,"Criterion, predictive and convergent validity of DEEP: Correlation of DEEP-score with a) criterion measures BSID-III cognitive domain raw score and Raven’s Coloured Progressive Matrices (CPM), b) predictive measure Annual Status of Education Report Early Language, Numeracy and Cognitive Development and c) convergent measures height-for-age z-scores and early life stress.",https://plos.figshare.com/articles/dataset/Criterion_predictive_and_convergent_validity_of_DEEP_Correlation_of_DEEP-score_with_a_criterion_measures_BSID-III_cognitive_domain_raw_score_and_Raven_s_Coloured_Progressive_Matrices_CPM_b_predictive_measure_Annual_Status_of_Education_Repor/29090244,10.1371/journal.pdig.0000824.t003,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 3.xls,,
10.1371/journal.pdig.0000824.t001,figshare,The DEEP tool description: Names and cognitive constructs measured by each of DEEP’s 14 games; duration and increasing difficulty of each game level; tool administration instructions.,https://plos.figshare.com/articles/dataset/The_DEEP_tool_description_Names_and_cognitive_constructs_measured_by_each_of_DEEP_s_14_games_duration_and_increasing_difficulty_of_each_game_level_tool_administration_instructions_/29090238,10.1371/journal.pdig.0000824.t001,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 1.xls,,
10.1371/journal.pone.0323362.t006,figshare,"Unstandardized beta values and adjusted odds ratios as derived from bootstrapped backward multivariable linear and logistic regression models examining associated characteristics of a composite measure of anxiety, depression and post-traumatic stress and a positive screen on the GAD-7, PHQ-9 and PCL-C.",https://plos.figshare.com/articles/dataset/Unstandardized_beta_values_and_adjusted_odds_ratios_as_derived_from_bootstrapped_backward_multivariable_linear_and_logistic_regression_models_examining_associated_characteristics_of_a_composite_measure_of_anxiety_depression_and_post-traumat/29077489,10.1371/journal.pone.0323362.t006,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 6.xls,,
10.1371/journal.pone.0323362.t002,figshare,"Standardized beta values and associated statistics as derived from univariable and backward multivariable linear regression models examining associated characteristics of a composite measure of anxiety, depression and post-traumatic stress as measured with the GAD-7, PHQ-9 and PCL-C.",https://plos.figshare.com/articles/dataset/Standardized_beta_values_and_associated_statistics_as_derived_from_univariable_and_backward_multivariable_linear_regression_models_examining_associated_characteristics_of_a_composite_measure_of_anxiety_depression_and_post-traumatic_stress_a/29077477,10.1371/journal.pone.0323362.t002,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 2.xls,,
10.1371/journal.pone.0323017.t005,figshare,Logistic Regression ‘Backward LR’ GAD-7 by groups.,https://plos.figshare.com/articles/dataset/Logistic_Regression_Backward_LR_GAD-7_by_groups_/28992880,10.1371/journal.pone.0323017.t005,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 5.xls,,
10.1371/journal.pone.0323017.t003,figshare,Logistic Regression ‘Backward LR’ PHQ-9 and GAD-7 total sample.,https://plos.figshare.com/articles/dataset/Logistic_Regression_Backward_LR_PHQ-9_and_GAD-7_total_sample_/28992874,10.1371/journal.pone.0323017.t003,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 3.xls,,
10.1371/journal.pone.0323422.t002,figshare,Exploratory factor analysis of PCL-5.,https://plos.figshare.com/articles/dataset/Exploratory_factor_analysis_of_PCL-5_/28964642,10.1371/journal.pone.0323422.t002,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 2.xls,,
10.1371/journal.pmen.0000175.t001,figshare,Categorization of MBI Scores [16].,https://plos.figshare.com/articles/dataset/Categorization_of_MBI_Scores_16_/28947450,10.1371/journal.pmen.0000175.t001,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 1.xls,,
10.1371/journal.pone.0321750.t004,figshare,Impact of PSS on review outcomes.,https://plos.figshare.com/articles/dataset/Impact_of_PSS_on_review_outcomes_/28897419,10.1371/journal.pone.0321750.t004,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 4.xls,,
10.1371/journal.pone.0322023.t002,figshare,Professional quality of life levels.,https://plos.figshare.com/articles/dataset/Professional_quality_of_life_levels_/28871401,10.1371/journal.pone.0322023.t002,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 2.xls,,
10.7910/dvn/whhv5x,dataverse,What factors affect students’ career satisfaction in China’s application-oriented undergraduate universities:,https://doi.org/10.7910/DVN/WHHV5X,10.7910/dvn/whhv5x,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,25.4.20 线性插值补充后 data (20).xls,,
10.1371/journal.pone.0320857.t002,figshare,Study timeline according to SPIRIT Statement. BMQ: Beliefs about Medicines Questionnaire; CERQ-27: Cognitive emotion regulation questionnaire-27; COWAT: Verbal Fluency Test; GAD-7: Generalized Anxiety Disorder-7; GSRS: Group Session Rating Scale; IACTA: Inventory of Cognitive Activity in Anxiety Disorders; MCQ-NB: Metacognitions Questionnaire-Negative Beliefs subscale; PHQ-15: Patient Health Questionnaire-15; PHQ-9: Patient Health Questionnaire-9; PHQ-PD: Patient Health Questionnaire-Panic Disorder; PSWQ-A: Penn State Worry Questionnaire-Abbreviated; ROFC: Rey-Osterrieth Complex Figure Test; RRS-B: Ruminative Responses Scale-Brooding subscale; SPWB: Psychological Wellbeing Scale; SDS: Sheehan Disability Scale; TAVEC: Spain-Complutense Verbal Learning Test; TD-CBT: transdiagnostic cognitive-behavioural therapy; TMT: Trail Making Test; WAI-P: Working Alliance Inventory Patient Form; WAIS-IV: Letters and Numbers subtest; WHOQOL-BREF: WHO Quality of Life scale-Brief version.,https://plos.figshare.com/articles/dataset/Study_timeline_according_to_SPIRIT_Statement_BMQ_Beliefs_about_Medicines_Questionnaire_CERQ-27_Cognitive_emotion_regulation_questionnaire-27_COWAT_Verbal_Fluency_Test_GAD-7_Generalized_Anxiety_Disorder-7_GSRS_Group_Session_Rating_Scale_IACT/28820077,10.1371/journal.pone.0320857.t002,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 2.xls,,
10.1371/journal.pone.0320857.t001,figshare,Overview of the Assessment Measures. BMQ: Beliefs about Medicines Questionnaire; CERQ-27: Cognitive emotion regulation questionnaire-27; COWAT: Verbal Fluency Test; GAD-7: Generalized Anxiety Disorder-7; GSRS: Group Session Rating Scale; IACTA: Inventory of Cognitive Activity in Anxiety Disorders; MCQ-NB: Metacognitions Questionnaire-Negative Beliefs subscale; PHQ-15: Patient Health Questionnaire-15; PHQ-9: Patient Health Questionnaire-9; PHQ-PD: Patient Health Questionnaire-Panic Disorder; PSWQ-A: Penn State Worry Questionnaire-Abbreviated; ROFC: Rey-Osterrieth Complex Figure Test; RRS-B: Ruminative Responses Scale-Brooding subscale; SPWB: Psychological Wellbeing Scale; SDS: Sheehan Disability Scale; TAVEC: Spain-Complutense Verbal Learning Test; TD-CBT: transdiagnostic cognitive-behavioural therapy; TMT: Trail Making Test; WAI-P: Working Alliance Inventory Patient Form; WAIS-IV: Letters and Numbers subtest; WHOQOL-BREF: WHO Quality of Life scale-Brief version.,https://plos.figshare.com/articles/dataset/Overview_of_the_Assessment_Measures_BMQ_Beliefs_about_Medicines_Questionnaire_CERQ-27_Cognitive_emotion_regulation_questionnaire-27_COWAT_Verbal_Fluency_Test_GAD-7_Generalized_Anxiety_Disorder-7_GSRS_Group_Session_Rating_Scale_IACTA_Invento/28820074,10.1371/journal.pone.0320857.t001,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 1.xls,,
10.1371/journal.pmen.0000158.t003,figshare,Logistic regression analysis of risk factors for depression symptoms yields odds ratios and 95% confidence intervals.,https://plos.figshare.com/articles/dataset/Logistic_regression_analysis_of_risk_factors_for_depression_symptoms_yields_odds_ratios_and_95_confidence_intervals_/28808094,10.1371/journal.pmen.0000158.t003,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 3.xls,,
10.1371/journal.pmen.0000158.t002,figshare,Frequency and association of factor categories with depression symptoms.,https://plos.figshare.com/articles/dataset/Frequency_and_association_of_factor_categories_with_depression_symptoms_/28808091,10.1371/journal.pmen.0000158.t002,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 2.xls,,
10.7910/dvn/wi6eww,dataverse,Emotional intelligence and counseling self-efficacy in Clinical Pastoral Education (CPE): Clinical education in healthcare chaplaincy dataset,https://doi.org/10.7910/DVN/WI6EWW,10.7910/dvn/wi6eww,download_failed,403 Client Error: Forbidden for url: https://dataverse.harvard.edu/api/access/datafile/11074984,,,,,Baseline_dataset_EI_CSE_in_CPE_V1.xlsx,,
10.7910/dvn/muj87k,dataverse,Replication Data for: A Comparative Study to Evaluate the Effectiveness of Virtual Reality Modelling and Traditional Digital Modelling Methods on Students’ Academic Achievement and Motivation,https://doi.org/10.7910/DVN/MUJ87K,10.7910/dvn/muj87k,download_failed,"Error tokenizing data. C error: Expected 3 fields in line 4, saw 4
",,,,,academic_motivation_dataset.csv,,
10.1371/journal.pone.0318923.t003,figshare,"Experiment 1: Mixed effects model predicting Dwell Time (ms) from depression severity (BDI-II), stimuli valence, and trial.",https://plos.figshare.com/articles/dataset/Experiment_1_Mixed_effects_model_predicting_Dwell_Time_ms_from_depression_severity_BDI-II_stimuli_valence_and_trial_/28744007,10.1371/journal.pone.0318923.t003,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 3.xls,,
10.1371/journal.pone.0320221.t002,figshare,"Depression, anxiety, neuroticism and results of neurocognitive tests: <sup>a</sup>Beck Depression Inventory; <sup>b</sup>Assessed by State-Trait Anxiety inventory (STAI); <sup>c</sup>Evaluated by Eysenck Personality Inventory (N/EPO-R); <sup>d</sup>Sum of immediate recall from Trial-1 to Trial-5 in California Verbal Learning Test (CVLT); <sup>e</sup>Ruff Figural Fluency Test (RFFT); <sup>f</sup>Wisconsin Card Sorting Test (WCST) in 52 chronic hepatitis C patients before and after antiviral therapy. Patients with advanced liver disease were F3/F4 on the Metavir scale and patients with mild liver disease were F0-F3. Statistical analysis was conducted using Wilcoxon matched-pairs signed rank test.",https://plos.figshare.com/articles/dataset/Depression_anxiety_neuroticism_and_results_of_neurocognitive_tests_sup_a_sup_Beck_Depression_Inventory_sup_b_sup_Assessed_by_State-Trait_Anxiety_inventory_STAI_sup_c_sup_Evaluated_by_Eysenck_Personality_Inventory_N_EPO-R_sup_d_sup_Sum_of_im/28733384,10.1371/journal.pone.0320221.t002,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 2.xls,,
